# ptime xp yp zp vx vy vz ex ey ez bx by bz wt
 0.85300200E-08  0.86735568E-01  0.00000000E+00  0.43873939E+00 -0.16575835E+09 -0.61954190E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.85400200E-08  0.85075900E-01  0.00000000E+00  0.43921985E+00 -0.16617387E+09 -0.60830896E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.85500200E-08  0.83412117E-01  0.00000000E+00  0.43970031E+00 -0.16658133E+09 -0.59706071E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.85600200E-08  0.81744300E-01  0.00000000E+00  0.44018077E+00 -0.16698070E+09 -0.58579856E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.85700200E-08  0.80072530E-01  0.00000000E+00  0.44066122E+00 -0.16737197E+09 -0.57452399E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.85800200E-08  0.78396888E-01  0.00000000E+00  0.44114168E+00 -0.16775511E+09 -0.56323856E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.85900200E-08  0.76717455E-01  0.00000000E+00  0.44162214E+00 -0.16813010E+09 -0.55194393E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.86000200E-08  0.75034313E-01  0.00000000E+00  0.44210260E+00 -0.16849693E+09 -0.54064187E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.86100200E-08  0.73347544E-01  0.00000000E+00  0.44258306E+00 -0.16885558E+09 -0.52933423E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.86200200E-08  0.71657229E-01  0.00000000E+00  0.44306352E+00 -0.16920601E+09 -0.51802304E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.86300200E-08  0.69963451E-01  0.00000000E+00  0.44354398E+00 -0.16954822E+09 -0.50671042E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.86400200E-08  0.68266292E-01  0.00000000E+00  0.44402443E+00 -0.16988218E+09 -0.49539870E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.86500200E-08  0.66565835E-01  0.00000000E+00  0.44450489E+00 -0.17020787E+09 -0.48409036E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.86600200E-08  0.64862162E-01  0.00000000E+00  0.44498535E+00 -0.17052527E+09 -0.47278810E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.86700200E-08  0.63155357E-01  0.00000000E+00  0.44546581E+00 -0.17083436E+09 -0.46149485E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.86800200E-08  0.61445503E-01  0.00000000E+00  0.44594627E+00 -0.17113512E+09 -0.45021383E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.86900200E-08  0.59732683E-01  0.00000000E+00  0.44642673E+00 -0.17142752E+09 -0.43894854E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.87000200E-08  0.58016981E-01  0.00000000E+00  0.44690718E+00 -0.17171155E+09 -0.42770285E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.87100200E-08  0.56298480E-01  0.00000000E+00  0.44738764E+00 -0.17198717E+09 -0.41648105E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.87200200E-08  0.54577265E-01  0.00000000E+00  0.44786810E+00 -0.17225438E+09 -0.40528788E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.87300200E-08  0.52853421E-01  0.00000000E+00  0.44834856E+00 -0.17251313E+09 -0.39412865E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.87400200E-08  0.51127031E-01  0.00000000E+00  0.44882902E+00 -0.17276340E+09 -0.38300932E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.87500200E-08  0.49398181E-01  0.00000000E+00  0.44930948E+00 -0.17300516E+09 -0.37193660E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.87600200E-08  0.47666956E-01  0.00000000E+00  0.44978994E+00 -0.17323837E+09 -0.36091813E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.87700200E-08  0.45933442E-01  0.00000000E+00  0.45027039E+00 -0.17346301E+09 -0.34996261E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.87800200E-08  0.44197725E-01  0.00000000E+00  0.45075085E+00 -0.17367902E+09 -0.33908001E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.87900200E-08  0.42459891E-01  0.00000000E+00  0.45123131E+00 -0.17388635E+09 -0.32828189E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.88000200E-08  0.40720027E-01  0.00000000E+00  0.45171177E+00 -0.17408496E+09 -0.31758168E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.88100200E-08  0.38978221E-01  0.00000000E+00  0.45219223E+00 -0.17427476E+09 -0.30699513E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.88200200E-08  0.37234561E-01  0.00000000E+00  0.45267269E+00 -0.17445569E+09 -0.29654085E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.88300200E-08  0.35489137E-01  0.00000000E+00  0.45315314E+00 -0.17462764E+09 -0.28624103E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.88400200E-08  0.33742039E-01  0.00000000E+00  0.45363360E+00 -0.17479050E+09 -0.27612235E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.88500200E-08  0.31993358E-01  0.00000000E+00  0.45411406E+00 -0.17494410E+09 -0.26621723E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.88600200E-08  0.30243188E-01  0.00000000E+00  0.45459452E+00 -0.17508825E+09 -0.25656547E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.88700200E-08  0.28491625E-01  0.00000000E+00  0.45507498E+00 -0.17522269E+09 -0.24721658E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.88800200E-08  0.26738768E-01  0.00000000E+00  0.45555544E+00 -0.17534709E+09 -0.23823293E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.88900200E-08  0.24984718E-01  0.00000000E+00  0.45603590E+00 -0.17546099E+09 -0.22969425E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.89000200E-08  0.23229585E-01  0.00000000E+00  0.45651635E+00 -0.17556374E+09 -0.22170427E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.89100200E-08  0.21473484E-01  0.00000000E+00  0.45699681E+00 -0.17565443E+09 -0.21440048E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.89200200E-08  0.19716541E-01  0.00000000E+00  0.45747727E+00 -0.17573173E+09 -0.20796917E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.89300200E-08  0.17958900E-01  0.00000000E+00  0.45795773E+00 -0.17579364E+09 -0.20266932E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.89400200E-08  0.16200730E-01  0.00000000E+00  0.45843819E+00 -0.17583701E+09 -0.19887196E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.89500200E-08  0.14442239E-01  0.00000000E+00  0.45891865E+00 -0.17585664E+09 -0.19712815E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.89600200E-08  0.12683705E-01  0.00000000E+00  0.45939911E+00 -0.17584354E+09 -0.19829327E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.89700200E-08  0.10925532E-01  0.00000000E+00  0.45987956E+00 -0.17578091E+09 -0.20377042E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.89800200E-08  0.91683623E-02  0.00000000E+00  0.46036002E+00 -0.17563445E+09 -0.21603070E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.89900200E-08  0.74133735E-02  0.00000000E+00  0.46084048E+00 -0.17532489E+09 -0.23986161E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90000200E-08  0.56630901E-02  0.00000000E+00  0.46132094E+00 -0.17463361E+09 -0.28587704E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90100200E-08  0.39243788E-02  0.00000000E+00  0.46180140E+00 -0.17276399E+09 -0.38298281E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90200200E-08  0.22252667E-02  0.00000000E+00  0.46228186E+00 -0.16487261E+09 -0.64274218E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90300200E-08  0.85193978E-03  0.00000000E+00  0.46276231E+00 -0.65390431E+08 -0.16443310E+09  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90400200E-08  0.16503138E-02  0.00000000E+00  0.46324277E+00  0.15480626E+09 -0.85727329E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90500200E-08  0.33082666E-02  0.00000000E+00  0.46372323E+00  0.17127309E+09 -0.44493599E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90600200E-08  0.50385996E-02  0.00000000E+00  0.46420369E+00  0.17418441E+09 -0.31208092E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90700200E-08  0.67859645E-02  0.00000000E+00  0.46468415E+00  0.17514150E+09 -0.25290468E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90800200E-08  0.85396787E-02  0.00000000E+00  0.46516461E+00  0.17554904E+09 -0.22286474E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.90900200E-08  0.10296246E-01  0.00000000E+00  0.46564507E+00  0.17574081E+09 -0.20720056E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.91000200E-08  0.12054153E-01  0.00000000E+00  0.46612552E+00  0.17582807E+09 -0.19966076E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.91100200E-08  0.13812613E-01  0.00000000E+00  0.46660598E+00  0.17585636E+09 -0.19715319E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.91200200E-08  0.15571156E-01  0.00000000E+00  0.46708644E+00  0.17584712E+09 -0.19797534E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.91300200E-08  0.17329468E-01  0.00000000E+00  0.46756690E+00  0.17581151E+09 -0.20111316E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.91400200E-08  0.19087319E-01  0.00000000E+00  0.46804736E+00  0.17575580E+09 -0.20592522E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.91500200E-08  0.20844530E-01  0.00000000E+00  0.46852782E+00  0.17568373E+09 -0.21198597E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.91600200E-08  0.22600947E-01  0.00000000E+00  0.46900827E+00  0.17559765E+09 -0.21900195E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.91700200E-08  0.24356441E-01  0.00000000E+00  0.46948873E+00  0.17549910E+09 -0.22676421E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.91800200E-08  0.26110891E-01  0.00000000E+00  0.46996919E+00  0.17538911E+09 -0.23511985E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.91900200E-08  0.27864188E-01  0.00000000E+00  0.47044965E+00  0.17526841E+09 -0.24395444E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.92000200E-08  0.29616225E-01  0.00000000E+00  0.47093011E+00  0.17513752E+09 -0.25318052E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.92100200E-08  0.31366905E-01  0.00000000E+00  0.47141057E+00  0.17499681E+09 -0.26273012E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.92200200E-08  0.33116130E-01  0.00000000E+00  0.47189103E+00  0.17484656E+09 -0.27254955E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.92300200E-08  0.34863805E-01  0.00000000E+00  0.47237148E+00  0.17468700E+09 -0.28259584E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.92400200E-08  0.36609839E-01  0.00000000E+00  0.47285194E+00  0.17451829E+09 -0.29283414E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.92500200E-08  0.38354141E-01  0.00000000E+00  0.47333240E+00  0.17434057E+09 -0.30323588E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.92600200E-08  0.40096621E-01  0.00000000E+00  0.47381286E+00  0.17415393E+09 -0.31377738E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.92700200E-08  0.41837190E-01  0.00000000E+00  0.47429332E+00  0.17395846E+09 -0.32443884E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.92800200E-08  0.43575761E-01  0.00000000E+00  0.47477378E+00  0.17375425E+09 -0.33520356E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.92900200E-08  0.45312246E-01  0.00000000E+00  0.47525424E+00  0.17354134E+09 -0.34605733E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.93000200E-08  0.47046559E-01  0.00000000E+00  0.47573469E+00  0.17331979E+09 -0.35698797E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.93100200E-08  0.48778613E-01  0.00000000E+00  0.47621515E+00  0.17308964E+09 -0.36798496E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.93200200E-08  0.50508323E-01  0.00000000E+00  0.47669561E+00  0.17285094E+09 -0.37903918E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.93300200E-08  0.52235604E-01  0.00000000E+00  0.47717607E+00  0.17260371E+09 -0.39014264E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.93400200E-08  0.53960369E-01  0.00000000E+00  0.47765653E+00  0.17234799E+09 -0.40128830E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.93500200E-08  0.55682535E-01  0.00000000E+00  0.47813699E+00  0.17208381E+09 -0.41246997E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.93600200E-08  0.57402017E-01  0.00000000E+00  0.47861744E+00  0.17181120E+09 -0.42368209E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.93700200E-08  0.59118731E-01  0.00000000E+00  0.47909790E+00  0.17153018E+09 -0.43491974E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.93800200E-08  0.60832593E-01  0.00000000E+00  0.47957836E+00  0.17124077E+09 -0.44617848E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.93900200E-08  0.62543519E-01  0.00000000E+00  0.48005882E+00  0.17094300E+09 -0.45745429E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.94000200E-08  0.64251425E-01  0.00000000E+00  0.48053928E+00  0.17063689E+09 -0.46874354E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.94100200E-08  0.65956229E-01  0.00000000E+00  0.48101974E+00  0.17032246E+09 -0.48004293E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.94200200E-08  0.67657847E-01  0.00000000E+00  0.48150020E+00  0.16999974E+09 -0.49134941E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.94300200E-08  0.69356196E-01  0.00000000E+00  0.48198065E+00  0.16966874E+09 -0.50266022E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.94400200E-08  0.71051194E-01  0.00000000E+00  0.48246111E+00  0.16932948E+09 -0.51397279E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.94500200E-08  0.72742758E-01  0.00000000E+00  0.48294157E+00  0.16898199E+09 -0.52528475E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.94600200E-08  0.74430806E-01  0.00000000E+00  0.48342203E+00  0.16862628E+09 -0.53659390E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.94700200E-08  0.76115256E-01  0.00000000E+00  0.48390249E+00  0.16826238E+09 -0.54789818E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.94800200E-08  0.77796027E-01  0.00000000E+00  0.48438295E+00  0.16789031E+09 -0.55919568E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.94900200E-08  0.79473035E-01  0.00000000E+00  0.48486340E+00  0.16751008E+09 -0.57048459E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.95000200E-08  0.81146201E-01  0.00000000E+00  0.48534386E+00  0.16712172E+09 -0.58176324E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.95100200E-08  0.82815443E-01  0.00000000E+00  0.48582432E+00  0.16672524E+09 -0.59303001E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.95200200E-08  0.84480679E-01  0.00000000E+00  0.48630478E+00  0.16632068E+09 -0.60428340E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.95300200E-08  0.86141829E-01  0.00000000E+00  0.48678524E+00  0.16590805E+09 -0.61552198E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.95400200E-08  0.87798813E-01  0.00000000E+00  0.48726570E+00  0.16548736E+09 -0.62674438E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.95500200E-08  0.89451550E-01  0.00000000E+00  0.48774616E+00  0.16505866E+09 -0.63794930E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.95600200E-08  0.91099959E-01  0.00000000E+00  0.48822661E+00  0.16462194E+09 -0.64913550E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.95700200E-08  0.92743962E-01  0.00000000E+00  0.48870707E+00  0.16417725E+09 -0.66030179E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.95800200E-08  0.94383478E-01  0.00000000E+00  0.48918753E+00  0.16372459E+09 -0.67144703E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.95900200E-08  0.96018427E-01  0.00000000E+00  0.48966799E+00  0.16326400E+09 -0.68257011E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
 0.96000200E-08  0.97648731E-01  0.00000000E+00  0.49014845E+00  0.16279549E+09 -0.69366999E+08  0.48045848E+08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.10000000E-01  0.10000000E+01
